Transaction_ID,Customer_ID,Date,Customer_Age,Gender,Country,Product_Category,Purchase_Amount,Quantity,Rating,Payment_Method,Order_Status
TXN-10785,,2023/12/25,72,Female,DE,home,151.64,6,0.0,Cash,COMPLETE
TXN-10786,CUST-264,28/04/2024,37,MALE,france,CLOTHING,$477.84,2,3.8,paypal,canceled
TXN-10787,CUST-313,"Dec 23, 2023",18,Male,germany,home,158.4,5,99.0,CC,COMPLETE
TXN-10788,CUST-145,04-09-2024,64,male,,,561.05,8,3.8,Wire Transfer,Refunded
TXN-10789, CUST_208 ,04/01/2024,73,female,canada,Apparel,160.37,7,1.2,CC,pending
TXN-10790,CUST-308,14/08/2024,43,  Female  ,CA,Apparel,$39.36,6,4.2,CC,Returned
TXN-10791,CUST-364,23/02/2022,75,Male,U.S.A.,Beauty,49.44,10,2.9,PayPal,Pending
TXN-10792,CUST-128,"Jan 15, 2024",40,female,FR,Home & Kitchen,-$100.83,3,3.5,CC,completed
TXN-10793,CUST-181,14/04/2024,55,Male,, Electronics ,62.22,3,1.8,PayPal,Refunded
TXN-10794, CUST_359 ,"Jul 16, 2023",38,Other,france,electronics,557.24,6,4.1,Credit Card,Completed
TXN-10795,CUST-368,"Nov 26, 2023",42,  Female  ,USA,Electronics,$461.18,1,4.8,,Refunded
TXN-10796,CUST-114,"Feb 15, 2024",49,male,us,Home & Kitchen,52.5,10,3.9,Credit Card,Refunded
TXN-10797, CUST_202 ,06-25-2023,73,Femal,,Beauty,63.83,6,2.0,bank_transfer,COMPLETE
TXN-10798,CUST-227,03/08/2024,29,F,Germany,CLOTHING,56.41,10,1.4,Credit Card,Returned
TXN-10799, CUST_125 ,"Jul 16, 2023",42,Female,United Kingdom,Apparel,125.95,8,5.0,CC,COMPLETE
TXN-10800,CUST-201,2022/11/28,,,USA,Home,$355.66,9,2.1,PayPal,Pending
TXN-10801,,02-25-2022,39,F,france,,189.12,-1,1.7,CC,COMPLETE
TXN-10802,CUST-163,2022/06/17,31,MALE,Great Britain,books,14.65,1,4.1,PayPal,Refunded
TXN-10803,CUST-223,"Dec 14, 2023",35,,United States,electronics,$454.04,9,3.6,PayPal,Refunded
TXN-10804,CUST-328,29/05/2022,64,female,Canada,Beauty & Health,7.56,5,1.1,Cash,Cancelled
TXN-10805, CUST_342 ,06/02/2024,59,female,,Books,314.85,2,1.7,Wire Transfer,COMPLETE
TXN-10806,,01-10-2022,49,Femal,Germany,CLOTHING,57.52,7,4.3,paypal,Completed
TXN-10807,CUST-232,2023-08-13,58,Femal,FR, Electronics ,$74.93,4,2.4,CC,Completed
TXN-10808,CUST-146,29/05/2024,71,M,usa,Electronics,511.4,5,1.7,Wire Transfer,Refunded
TXN-10809,CUST-297,14/03/2023,70,female,germany, beauty ,€76.99,5,2.3,paypal,completed
TXN-10810, CUST_392 ,04-09-2022,51,  Female  ,UK,Apparel,419.83,,3.8,bank_transfer,COMPLETE
TXN-10811,CUST-209,2022-07-03,65,male,DE,Home & Kitchen,366.51,7,4.3,paypal,Refunded
TXN-10812,CUST-215,06-12-2023,60,M,uk,Home,288.48,8,2.0,credit_card,COMPLETE
TXN-10813,CUST-237,20/09/2024,,Male,france,Clothing,297.06,2,4.6,PayPal,Cancelled
TXN-10814,CUST-362,18/02/2023,39,male,United States,Electronics,€220.06,8,1.6,paypal,Refunded
TXN-10815, CUST_104 ,,35,female,us, beauty ,147.11,8,1.0,paypal,canceled
TXN-10816,CUST-167,05-16-2023,52,male,,Beauty,52.42,4,3.4,PayPal,canceled
TXN-10817,CUST-104,04/09/2024,52,F,canada,Beauty,302.09,2,4.1,CC,pending
TXN-10818,CUST-256,2023-01-20,69,  Female  ,france, beauty ,71.16,6,2.2,Wire Transfer,completed
TXN-10819,CUST-240,"Jun 04, 2024",54 yrs,male,,Beauty & Health,77.66,1,4.9,CC,pending
TXN-10820,CUST-292,"Oct 31, 2023",33,Other,,Books,175.33,4,3.0,Credit Card,Refunded
TXN-10821,CUST-335,2022-05-03,65,male,FR,Clothing,84.36 USD,5,1.3,paypal,COMPLETE
TXN-10822,CUST-338,2023/05/16,59,male,FR,Apparel,526.8,7,4.1,CC,pending
TXN-10823,CUST-366,2023/08/24,32,Femal,CA,Apparel,-$55.12,,3.8,paypal,pending
TXN-10824,CUST-303,05-07-2023,47,  Female  ,United States,Clothing,134.59,4,2.7,bank_transfer,Returned
TXN-10825,CUST-103,2022/04/07,56,Male,uk,,-$123.39,7,1.7,credit_card,Cancelled
TXN-10826,CUST-291,"May 11, 2023",35,Other,France,electronics,398.82,2,4.3,Wire Transfer,canceled
TXN-10827,CUST-244,2022-05-09,-1,male,U.S.A.,Books,246.88,10,1.5,PayPal,Completed
TXN-10828,CUST-155,2024/01/01,22,M,United Kingdom,electronics,€178.75,1,,paypal,Returned
TXN-10829,CUST-272,2024-04-12,26,M,france,CLOTHING,$168.36,8,1.3,Cash,completed
TXN-10830,CUST-266,2024/04/17,21,  Female  ,Germany,Electronics,300.62,7,1.8,Credit Card,completed
TXN-10831,CUST-233,"Jun 27, 2023",33,F,DE,CLOTHING,49.66,5,10.0,CC,Cancelled
TXN-10832,CUST-252,2024/05/07,55,,USA,Home & Kitchen,$188.01,8,,Credit Card,Refunded
TXN-10833, CUST_364 ,2024-04-18,24,Femal,,CLOTHING,486.19,10,4.4,bank_transfer,Pending
TXN-10834,CUST-129,2022-08-01,68,  Female  ,Deutschland,Beauty & Health,282.59,9,1.7,,Cancelled
TXN-10835,CUST-306,06/09/2023,68 yrs,Femal,UK,Home & Kitchen,424.35,2,3.4,Cash,Refunded
TXN-10836,CUST-171,,30,Female,USA,Home & Kitchen,€267.60,3,3.6,Wire Transfer,canceled
TXN-10837,CUST-354,2022-11-18,46,MALE,DE,Clothing,258.42,6,3.3,bank_transfer,Completed
TXN-10838,CUST-232,,-1,male,us, beauty ,306.48,4,2.2,Wire Transfer,Completed
TXN-10839,CUST-307,31/10/2023,-1,Female,Deutschland, beauty ,360.74,10,1.8,Wire Transfer,Returned
TXN-10840,CUST-118,2022-09-20,37,MALE,U.S.A.,Apparel,23.22,7,1.4,credit_card,
TXN-10841,CUST-392,2022/05/08,55,MALE,UK,electronics,$495.30,6,3.4,Credit Card,Pending
TXN-10842,CUST-275,2024/09/16,75,F,CA,,207.74,7,1.3,bank_transfer,Pending
TXN-10843,CUST-213,2024-09-27,74,Male,UK,,563.75,4,2.3,Cash,Pending
TXN-10844,CUST-343,2022/02/17,59,,UK,Beauty,128.88,6,3.9,bank_transfer,Cancelled
TXN-10845,CUST-283,2022/10/28,69,Other,france,Home,305.4,10,1.4,PayPal,COMPLETE
TXN-10846,CUST-187,"Aug 14, 2023",66,F,U.S.A.,Beauty,511.78,8,1.9,bank_transfer,Cancelled
TXN-10847,,06-20-2023,18,Femal,uk,Home,$322.69,two,4.5,bank_transfer,canceled
TXN-10848, CUST_149 ,07/06/2023,44,Male,usa,Beauty,$86.47,9,1.2,paypal,pending
TXN-10849,CUST-232,2023-11-10,49,MALE,United States,Home & Kitchen,457.45,2,4.7,bank_transfer,Cancelled
TXN-10850,CUST-386,12/07/2022,39,male,Canada,electronics,223.34,4,5.0,bank_transfer,Pending
,CUST-193,02/05/2024,50,  Female  ,United States,Clothing,€438.24,2,1.3,Wire Transfer,Returned
TXN-10852,CUST-271,2023/09/09,59,Other,USA,CLOTHING,399.69,10,1.9,bank_transfer,Pending
TXN-10853,CUST-213,01-03-2023,73,MALE,FR, beauty ,$430.92,,3.3,credit_card,Cancelled
TXN-10854,CUST-257,"Sep 30, 2023",39,  Female  ,Canada,home,168.3,1,4.6,,Cancelled
TXN-10855,CUST-269,09-19-2022,53,F,uk,Home,8.03,5,2.9,Cash,Cancelled
TXN-10856,CUST-399,14/07/2024,58,Male,,CLOTHING,308.0,5,,paypal,Cancelled
TXN-10857,CUST-160,03-27-2022,66,F,usa, Electronics ,255.48,4,1.1,Wire Transfer,Returned
TXN-10858,CUST-398,20/08/2024,49,  Female  ,Deutschland,CLOTHING,$29.86,4,1.8,bank_transfer,COMPLETE
TXN-10279,CUST-136,03-14-2022,,female,U.S.A.,Home,269.82,10,4.1,Credit Card,Returned
TXN-10860,CUST-199,15/12/2023,50,,USA,CLOTHING,526.78,2,2.1,bank_transfer,Pending
TXN-10861,CUST-295,2023/08/01,28,female,germany, Electronics ,,5,3.4,Cash,pending
TXN-10862,CUST-311,06/03/2023,66,M,CA,books,488.57,1,4.8,paypal,COMPLETE
TXN-10863, CUST_177 ,"Mar 17, 2024",37,Femal,france,books,361.71,1,-1.0,PayPal,canceled
TXN-10864, CUST_202 ,2024/09/14,999,female,FR,Home,593.02,8,2.4,Cash,Returned
TXN-10357,CUST-391,2022-10-04,61,Femal,france,Beauty & Health,64.67,4,3.0,CC,canceled
TXN-10866,CUST-334,2023/12/02,29,  Female  ,us, Electronics ,$78.95,7,3.8,CC,Returned
TXN-10867, CUST_192 ,2022-12-04,24,MALE,france,Apparel,105.26,9,4.4,Credit Card,canceled
TXN-10868,CUST-349,12-08-2022,31,female,Germany,Beauty & Health,71.24,7,1.9,paypal,Refunded
TXN-10869,CUST-190,28/03/2024,37,Male,United States,CLOTHING,476.68,9,4.0,PayPal,pending
TXN-10870,CUST-129,"Apr 11, 2022",51,F,uk,Home & Kitchen,$122.39,6,2.6,credit_card,COMPLETE
TXN-10871, CUST_240 ,"Aug 16, 2022",61,male,UK,Home,112.68,7,3.6,credit_card,Pending
TXN-10872,CUST-186,2024-03-12,57,  Female  ,U.S.A.,CLOTHING,173.93,8,3.0,paypal,Completed
TXN-10873,CUST-181,01-16-2024,61,male,DE,electronics,285.27,5,0.0,Cash,Returned
TXN-10874,CUST-145,"Apr 06, 2024",28,male,us,,317.98,2,4.6,bank_transfer,pending
TXN-10875, CUST_322 ,2022/12/24,43,F,CA, beauty ,365.57,9,4.9,credit_card,Refunded
TXN-10876,CUST-306,07-19-2023,72,male,U.S.A.,electronics,24.01,9,4.8,PayPal,COMPLETE
TXN-10877,CUST-344,2024-07-07,60,Female,,Beauty,€29.12,10,3.3,bank_transfer,completed
TXN-10878,CUST-119,"Aug 27, 2024",51,male,us,books,164.45,3,4.1,Wire Transfer,Pending
TXN-10879,CUST-291,2024/04/05,59,female,UK,books,73.91,4,,CC,COMPLETE
TXN-10880,CUST-264,"Jun 22, 2024",44,  Female  ,FR,Home,470.14,3,2.8,paypal,pending
TXN-10881,CUST-371,05-11-2022,35,male,,Electronics,561.93,two,,Cash,COMPLETE
TXN-10882, CUST_102 ,,34,  Female  ,UK,Home,22.67,3,2.1,paypal,Pending
TXN-10883,CUST-227,09/06/2022,72,  Female  ,UK,Clothing,465.71,2,4.5,credit_card,Completed
TXN-10884,CUST-276,08-05-2023,41,  Female  ,France,Beauty,$483.92,10,2.6,Wire Transfer,canceled
TXN-10885,CUST-152,01-13-2024,39,male,France,Home,556.95,9,4.4,paypal,Pending
TXN-10886,CUST-256,2022/09/13,71,Male,canada,electronics,$325.13,3,4.1,Wire Transfer,pending
TXN-10887, CUST_123 ,14/04/2023,46,Femal,DE,home,554.5,10,2.8,bank_transfer,completed
TXN-10888,CUST-248,"Dec 29, 2022",54,F,Canada,Beauty & Health,,7,,Cash,Cancelled
TXN-10889,CUST-366,"Oct 10, 2022",44,Male,usa, Electronics ,177.11,6,3.7,Credit Card,Cancelled
TXN-10890,CUST-272,06/01/2024,,male,United Kingdom, Electronics ,561.92,5,1.0,,Returned
TXN-10891,CUST-168,2024-05-28,21,Other,germany,CLOTHING,296.18,5,,credit_card,Cancelled
TXN-10892,CUST-350,02-21-2023,40,,us,Beauty,361.28,6,4.7,Credit Card,Returned
TXN-10893,CUST-196,2023-10-12,26,Male,germany,home,147.96,3,1.2,Wire Transfer,Pending
TXN-10894, CUST_306 ,2022-09-03,67,F,CA, Electronics ,$274.82,6,2.0,bank_transfer,Completed
TXN-10895, CUST_214 ,2022-02-28,70,male,canada, Electronics ,19.12,2,1.9,Credit Card,Pending
TXN-10896,CUST-167,"Jul 22, 2023",31,Other,usa, beauty ,375.13,2,,PayPal,Pending
TXN-10897,CUST-111,"Jan 11, 2022",34,Female,France,Electronics,428.82,9,2.4,PayPal,
TXN-10898,CUST-186,12/08/2024,41,M,,Home & Kitchen,184.26,6,3.0,Cash,COMPLETE
TXN-10899,,2023/06/12,,Other,germany,Electronics,523.59,-1,3.8,,canceled
TXN-10900,CUST-230,2023-02-20,42,male,canada,Home & Kitchen,$383.44,8,3.2,Credit Card,Cancelled
TXN-10901,CUST-124,2024-07-21,53,Male,United Kingdom, Electronics ,61.89,1,3.6,Cash,Completed
TXN-10902,CUST-124,2023/12/21,69,M,Deutschland,electronics,176.31,3,2.3,credit_card,Refunded
TXN-10903,CUST-110,2022/09/08,50,  Female  ,U.S.A.,Beauty & Health,480.92,one,4.4,CC,Returned
TXN-10904, CUST_159 ,2022/02/13,35,Femal,france,CLOTHING,€443.06,4,1.6,paypal,Cancelled
TXN-10905,CUST-294,2022/06/22,33,,UK,home,$27.84,7,2.3,credit_card,canceled
TXN-10906, CUST_229 ,2022-06-29,64,female,Great Britain,Home & Kitchen,$259.87,2,3.8,CC,Returned
TXN-10907,CUST-178,2022/05/17,64,Female,Germany,Beauty & Health,368.09,5,3.2,Credit Card,canceled
TXN-10908,CUST-104,"Feb 22, 2022",20,Female,usa,Books,,2,2.1,PayPal,completed
TXN-10909,CUST-151,06-24-2022,42,,U.S.A.,home,178.73 USD,3,4.5,Cash,Cancelled
TXN-10910,CUST-238,13/12/2022,63,Femal,canada,home,337.75,2,4.1,Cash,canceled
TXN-10911,CUST-170,2024-05-21,35,  Female  ,United States,Books,19.84,9,4.8,Cash,Returned
TXN-10912,CUST-153,05-10-2023,55,M,United Kingdom,books,281.47,4,4.9,paypal,Returned
TXN-10913,CUST-160,2022/01/03,24,Other,FR,Beauty,73.67,1,3.1,PayPal,pending
TXN-10914,CUST-154,08-03-2024,39 yrs,Other,uk,home,$118.74,2,4.0,Wire Transfer,Pending
TXN-10915,CUST-202,2024/09/09,41,Female,U.S.A.,Books,436.6,3,3.2,Credit Card,canceled
TXN-10916,CUST-367,"Feb 06, 2022",36,male,us, Electronics ,154.1,7,3.2,Cash,Returned
TXN-10917,CUST-283,"May 18, 2024",26,female,canada,CLOTHING,147.53,,2.6,Credit Card,Returned
TXN-10918,CUST-251,2022/01/07,22,MALE,United Kingdom,Beauty,359.78,,3.5,Cash,Completed
TXN-10112, CUST_380 ,11-02-2022,67,,France,Electronics,,7,2.0,credit_card,Cancelled
TXN-10920,CUST-206,25/12/2022,70,Other,us,Electronics,333.77,8,,bank_transfer,COMPLETE
TXN-10921,CUST-346,2022-01-10,27,female,DE, beauty ,549.41,1,1.9,CC,pending
TXN-10922,CUST-101,2022-07-22,54,Other,United Kingdom, Electronics ,357.45,1,2.5,PayPal,Pending
TXN-10923, CUST_145 ,09/07/2024,23,Other,U.S.A.,Books,462.05,8,2.7,,completed
TXN-10924,CUST-393,"Jul 24, 2024",38,Female,USA,electronics,170.56,9,3.1,PayPal,Pending
,CUST-176,,66,Male,United Kingdom,CLOTHING,443.26,8,4.8,PayPal,
TXN-10926,CUST-361,14/09/2022,53,Female,Great Britain,Home,363.63,10,2.6,bank_transfer,canceled
TXN-10927, CUST_151 ,01-19-2023,36,male,U.S.A.,Apparel,384.39,8,1.4,CC,
TXN-10928,,02/07/2024,26,M,U.S.A.,CLOTHING,218.78,8,,credit_card,canceled
TXN-10929,CUST-251,2022-10-03,22,female,CA,books,$307.79,2,2.8,credit_card,COMPLETE
TXN-10930,CUST-125,"Nov 04, 2023",62,Other,U.S.A.,Home & Kitchen,13.79,3,1.7,CC,Completed
TXN-10931, CUST_189 ,"Dec 29, 2022",38,,usa,Beauty & Health,-$19.21,8,2.6,CC,Pending
TXN-10932,CUST-248,,41,male,United Kingdom,Books,278.52,5,2.4,CC,canceled
TXN-10933,CUST-260,28/12/2023,46,Male,,Home,380.51 USD,9,3.1,bank_transfer,Completed
TXN-10934,CUST-159,2022-10-19,31,F,U.S.A.,CLOTHING,536.74,1,4.1,paypal,pending
, CUST_123 ,03-08-2023,47,M,Canada,Home & Kitchen,$165.99,2,1.3,CC,Refunded
TXN-10936, CUST_170 ,14/06/2022,41,male,United States,Books,60.47,10,3.2,PayPal,completed
TXN-10937,CUST-187,09-09-2024,61,F,Deutschland,Electronics,335.30 USD,4,3.8,credit_card,canceled
TXN-10938,CUST-324,2023/05/16,34,Femal,United States,Beauty,-$121.67,3,4.6,paypal,Pending
TXN-10939,CUST-237,30/11/2023,65,female,uk, Electronics ,88.31,5,-1.0,PayPal,Pending
TXN-10940,CUST-147,"Feb 22, 2024",26,Female,CA,Home,20.04 USD,7,2.2,,Completed
TXN-10941,CUST-275,"Aug 03, 2024",44,M,DE,Home & Kitchen,€244.67,7,4.4,paypal,completed
TXN-10942, CUST_305 ,2024-09-07,69,F,france, Electronics ,370.2,2,1.3,,completed
TXN-10943,CUST-333,10/05/2022,21,Female,FR,Clothing,510.08,2,1.7,Cash,Pending
TXN-10944,CUST-297,14/01/2022,21,female,us,Beauty & Health,€157.63,6,1.1,Wire Transfer,canceled
TXN-10945,CUST-344,04-29-2024,50,female,UK,books,301.84,4,2.4,credit_card,COMPLETE
TXN-10946,CUST-185,2023-09-04,54,,us,electronics,197.25,1,2.5,CC,Cancelled
TXN-10947, CUST_130 ,10-24-2022,20,Male,us,electronics,10.44,5,2.0,paypal,pending
TXN-10948,CUST-181,"Feb 19, 2024",73,Male,Deutschland, beauty ,€100.25,10,3.0,Credit Card,Completed
TXN-10949, CUST_347 ,2022/06/06,68,  Female  ,United States,Home,541.07,,3.0,Wire Transfer,Cancelled
TXN-10950,,2022-10-15,36,Femal,UK,electronics,$157.73,8,4.4,Credit Card,canceled
TXN-10951, CUST_294 ,19/12/2023,58,female,France,electronics,,4,4.4,credit_card,Cancelled
TXN-10952,CUST-114,16/03/2023,22 yrs,female,USA,Electronics,,6,2.8,CC,completed
TXN-10953,CUST-166,2024-03-12,53,Male,FR, Electronics ,$357.62,2,4.2,bank_transfer,Returned
TXN-10954,CUST-349,2023/05/30,52,  Female  ,us,home,433.49,10,4.5,credit_card,canceled
TXN-10955, CUST_310 ,2024/05/25,50,MALE,Deutschland,Apparel,565.67,1,3.5,bank_transfer,canceled
TXN-10956,CUST-132,02/06/2022,23,Female,france,home,69.27,2,5.0,Wire Transfer,canceled
TXN-10957,CUST-260,2023-02-15,47,female,United Kingdom,home,192.62,6,2.4,Credit Card,Completed
TXN-10958, CUST_368 ,16/07/2022,30,Femal,Canada,CLOTHING,€478.78,2,2.7,Cash,canceled
TXN-10959,CUST-395,24/09/2023,67,MALE,France,electronics,233.58,9,,paypal,pending
TXN-10960,CUST-214,"Feb 22, 2022",70,M,Deutschland,Books,340.04,7,4.4,PayPal,Completed
TXN-10961,CUST-273,10/11/2022,46,,DE,,101.48,1,-1.0,bank_transfer,Refunded
TXN-10962,CUST-148,"Mar 13, 2023",65,MALE,Canada,Beauty,$231.57,3,1.6,Wire Transfer,Cancelled
TXN-10963,CUST-227,2023-03-14,39,  Female  ,Deutschland,Electronics,383.82 USD,6,1.6,bank_transfer,completed
TXN-10964,CUST-297,10-03-2022,59 yrs,M,United States,Beauty & Health,80.76 USD,2,3.1,CC,canceled
TXN-10965, CUST_385 ,"Dec 26, 2022",47,F,Deutschland,Books,407.02,7,2.9,,COMPLETE
TXN-10966,CUST-127,2024-07-05,62,male,us,Electronics,€98.83,6,1.5,CC,pending
TXN-10967, CUST_180 ,2022-01-01,45,  Female  ,Deutschland,Apparel,50.46 USD,7,-1.0,credit_card,Completed
TXN-10968,CUST-340,26/11/2022,43,Femal,United States,Home & Kitchen,553.37,3,4.2,paypal,Refunded
TXN-10969,CUST-184,2022/10/14,18,,Germany, beauty ,$199.57,7,3.1,Cash,pending
TXN-10970, CUST_351 ,07-09-2022,42,male,Great Britain,Home & Kitchen,,1,3.6,bank_transfer,Refunded
TXN-10971,CUST-269,01-08-2023,,female,United States, beauty ,,9,4.8,bank_transfer,Pending
TXN-10972,CUST-125,2022-04-10,45,Female,Canada,Home,365.04,5,3.7,paypal,COMPLETE
TXN-10973,CUST-381,28/02/2024,72,  Female  ,United Kingdom,Beauty,543.37,3,4.9,Cash,canceled
TXN-10974,CUST-306,01-30-2024,61,Other,United Kingdom,,362.06,10,2.0,Credit Card,COMPLETE
TXN-10975,CUST-140,2023/08/27,52,  Female  ,france,electronics,64.03,6,3.4,Wire Transfer,pending
TXN-10976,CUST-393,09-01-2022,60,MALE,USA,Clothing,€86.92,9,99.0,PayPal,Pending
TXN-10977,CUST-355,2023-01-29,70,Male,Deutschland,Beauty,$74.20,4,,PayPal,Pending
TXN-10978,CUST-160,2022/05/14,40,Male,United Kingdom,,247.33,10,1.8,credit_card,pending
TXN-10979,,24/08/2023,63,  Female  ,UK,Electronics,462.61,1,4.2,Credit Card,Completed
TXN-10980, CUST_311 ,2023-04-02,27,F,Canada,Apparel,218.71,8,4.0,CC,completed
TXN-10981, CUST_381 ,2023/07/14,27,,usa,Clothing,96.29 USD,6,2.0,Credit Card,Completed
, CUST_146 ,"Jan 13, 2024",29,male,U.S.A., beauty ,364.45,8,3.5,Credit Card,COMPLETE
TXN-10983,CUST-255,2022/07/26,52,Femal,Canada,Apparel,594.36,5,1.8,Cash,Cancelled
TXN-10984,CUST-387,14/02/2022,72,female,germany,Home & Kitchen,,4,2.9,credit_card,
TXN-10985,CUST-333,07-18-2023,,Femal,FR, beauty ,71.84 USD,6,1.1,PayPal,Completed
TXN-10986,CUST-286,2024/02/17,40,Other,Great Britain,Beauty,24.65,3,4.2,credit_card,Completed
TXN-10987,CUST-214,07-05-2024,38,F,usa,Books,421.11 USD,5,2.3,bank_transfer,canceled
TXN-10988,CUST-269,2024-01-05,32,MALE,France,Home,302.57,,2.3,Credit Card,pending
TXN-10989,CUST-342,"Mar 11, 2022",30,Female,United States,Clothing,469.24,2,2.2,Cash,Pending
TXN-10990,CUST-286,2024/08/11,45,F,canada,Electronics,9.52,9,4.8,Credit Card,Pending
TXN-10991,CUST-158,2022/06/20,32,Female,usa,Books,$214.81,2,3.5,Cash,Refunded
TXN-10992, CUST_213 ,17/09/2024,31,MALE,Canada,,34.01,6,3.3,Wire Transfer,pending
TXN-10993,,2024/09/05,19,  Female  ,uk,CLOTHING,387.58,10,4.3,Wire Transfer,Cancelled
TXN-10994,CUST-249,22/09/2024,75,,us, Electronics ,313.31 USD,10,4.0,Cash,completed
,CUST-291,"Feb 12, 2023",25,Other,france,Books,294.89,4,3.8,Wire Transfer,Returned
TXN-10996,CUST-123,2024/06/10,42,Female,Great Britain, beauty ,6.23,10,4.4,Cash,pending
TXN-10997,CUST-352,"Jun 19, 2022",,Male,FR,CLOTHING,114.37,8,2.4,CC,COMPLETE
TXN-10998, CUST_309 ,2023/01/29,72,Femal,uk,Books,208.25,2,4.9,Cash,COMPLETE
TXN-10999, CUST_200 ,2023/02/15,42,male,Germany,Books,$81.65,1,4.9,Wire Transfer,Returned
TXN-11000, CUST_301 ,2022-07-08,,  Female  ,UK,Home,229.06,6,5.0,credit_card,COMPLETE
TXN-11001,CUST-197,2022/08/12,30,M,United States,Beauty,172.06,8,4.5,credit_card,
,CUST-155,2024/06/19,42,Female,uk,home,310.9,10,2.8,CC,Cancelled
,CUST-123,2023/12/26,25,male,Great Britain, Electronics ,582.05,3,2.8,paypal,Refunded
TXN-11004,CUST-163,22/05/2024,-1,,United States,electronics,437.62,7,2.1,bank_transfer,Returned
TXN-11005,CUST-330,2022/10/02,55,,uk,Clothing,374.88,,3.3,Credit Card,
TXN-11006,CUST-358,2022-08-18,25,male,DE,Electronics,140.01,-1,3.7,Cash,COMPLETE
TXN-11007, CUST_355 ,2022-10-26,31,Other,France,Beauty,€392.02,9,3.8,Credit Card,canceled
TXN-11008, CUST_124 ,08-22-2024,49,Female,USA,Home & Kitchen,586.56,9,4.3,PayPal,Completed
TXN-11009,CUST-321,2022-10-04,40,Female,Great Britain, beauty ,$124.82,4,4.6,Wire Transfer,Completed
TXN-11010,CUST-347,12/09/2022,38,male,CA,Home & Kitchen,392.28,7,2.9,CC,Pending
TXN-11011,CUST-190,01-02-2022,31,Other,Deutschland,books,550.05,2,0.0,Cash,COMPLETE
TXN-11012,CUST-188,09-22-2024,69,Female,france, Electronics ,49.9,8,,Credit Card,completed
TXN-11013,CUST-165,2024/08/27,48,,canada, Electronics ,177.33,7,2.9,Credit Card,pending
TXN-11014, CUST_264 ,"May 17, 2022",25,  Female  ,CA,Apparel,503.53,7,1.4,paypal,Pending
TXN-11015,CUST-296,10-29-2022,19,Male,Great Britain,Clothing,470.51,1,3.5,credit_card,COMPLETE
TXN-11016,CUST-227,2023-10-03,,MALE,germany,Apparel,$154.90,4,2.4,CC,COMPLETE
TXN-11017,CUST-275,08-13-2022,43,Female,DE,books,121.51,10,1.3,PayPal,canceled
TXN-11018,CUST-331,2024-09-21,24,F,Canada,Electronics,547.9,8,1.2,PayPal,Pending
TXN-11019,CUST-170,2024/06/07,37,  Female  ,canada,Electronics,403.7,4,5.0,Credit Card,Returned
TXN-11020,CUST-362,"Feb 03, 2024",45,Other,Great Britain,home,259.61,8,3.3,credit_card,pending
TXN-11021,CUST-380,2022/09/21,59,Femal,France, beauty ,259.67,1,1.4,paypal,
TXN-11022,CUST-383,"Apr 16, 2024",62,F,us,,-$43.59,3,2.2,Wire Transfer,Pending
TXN-11023,CUST-202,03/10/2022,999,  Female  ,Great Britain,CLOTHING,538.32,7,4.6,Cash,canceled
TXN-11024,CUST-248,"Apr 07, 2024",19,Male,UK, beauty ,79.39,8,4.2,paypal,Pending
TXN-11025,CUST-167,"Aug 26, 2022",35,Other,DE, Electronics ,100.27,8,2.4,Cash,pending
TXN-11026,CUST-191,"Jul 12, 2024",75,,,Electronics,$353.14,5,5.0,Wire Transfer,Returned
TXN-11027,CUST-265,"Jul 05, 2022",27,M,USA,electronics,330.73,6,3.2,credit_card,Returned
TXN-11028,CUST-280,02/06/2024,29,Female,Germany, beauty ,49.14,1,2.9,credit_card,
TXN-11029,CUST-398,18/05/2023,26,M,germany,Books,40.63,5,4.2,bank_transfer,Completed
TXN-11030,CUST-313,01-22-2022,26,Female,Deutschland, Electronics ,$43.93,1,4.4,CC,pending
TXN-11031,CUST-373,"Jul 01, 2022",66,female,germany,CLOTHING,$244.45,8,3.3,paypal,pending
TXN-11032,CUST-316,2022-07-12,,MALE,DE,Apparel,556.78,4,3.6,CC,Pending
TXN-11033,CUST-367,13/03/2023,31,M,Deutschland,Clothing,,9,,PayPal,Completed
TXN-11034, CUST_295 ,"Oct 23, 2023",60,,CA,Apparel,289.3,-1,4.5,Wire Transfer,Completed
TXN-11035, CUST_128 ,24/06/2023,57,Female,uk,Books,204.5,1,3.5,CC,Completed
TXN-11036, CUST_182 ,2024-04-07,28,female,,Books,$107.23,5,2.9,bank_transfer,pending
TXN-11037,CUST-228,"Jan 22, 2023",29,Femal,Great Britain, Electronics ,325.79,1,2.4,PayPal,Returned
TXN-11038, CUST_131 ,,27,male,DE,Clothing,47.61,10,4.5,PayPal,completed
TXN-11039,CUST-251,2024-02-21,69,M,france, Electronics ,$411.18,6,1.3,credit_card,Completed
TXN-11040,CUST-377,2024-02-28,41,Male,Great Britain,,174.27,5,5.0,Cash,completed
TXN-11041, CUST_331 ,2024/08/19,25,Male,usa,CLOTHING,251.38,7,1.2,credit_card,Pending
TXN-11042, CUST_387 ,,19,Femal,Germany, Electronics ,54.85,2,4.2,Credit Card,COMPLETE
TXN-11043,CUST-387,2024-09-07,37,M,Great Britain,books,€84.59,8,4.7,Credit Card,Completed
TXN-11044,CUST-361,04-17-2024,41,M,france,CLOTHING,17.84,10,3.0,CC,pending
